30243,8
25769,2
12592,8
39724,8
49923,5
4650,6
24482,7
14368,7
16223,7
10183,6
29484,7
24097,8
58653,7
26307,8
43160,1
55445,8
2115,5
12650,6
7880,4
51495,7
34861,8
58683,1
42630,2
40188,8
29611,6
2894,2
46521,8
34200,8
20798,8
38205,1
21144,1
40341,1
57822,5
5231,6
19052,6
15431,5
23300,7
83,7
26373,6
24013,6
2053,2
40982,2
44984,8
30833,8
15888,6
32647,2
18832,5
57149,6
35603,7
45059,6
53827,6
6272,2
30421,2
8785,8
39167,8
49313,6
22777,8
50220,8
52856,8
44024,7
47580,8
27080,2
38415,8
57542,5
43519,7
4191,5
38809,8
12286,8
51525,3
15464,7
19882,7
5960,8
29518,8
41095,8
3853,2
13659,8
32526,2
44271,8
54402,5
21114,1
723,5
12324,7
43244,7
23822,2
17815,8
36917,8
18679,1
22382,7
46846,8
45663,7
56058,7
51922,8
8626,8
48491,8
52670,8
49851,1
20206,7
17183,7
13174,5
19432,1
48725,2
33281,2
27143,8
15771,1
18869,8
33358,7
20984,2
12723,8
27485,8
4974,6
42693,6
23592,7
16649,8
14459,6
8313,8
20257,1
6324,5
16133,6
29609,7
35684,6
58992,6
24115,2
36694,7
38484,8
36192,5
55795,2
11238,1
26776,1
57496,8
23789,8
31327,7
22526,8
53948,8
54444,6
15079,2
21232,6
23011,5
57184,8
48771,1
746,7
25004,8
20342,8
58454,8
8522,8
54530,5
4443,6
11764,8
46606,1
1555,8
57503,7
12887,4
51327,1
48760,8
58738,6
28739,6
27530,5
4412,8
29363,8
19315,5
22986,1
16156,6
58661,4
35594,8
56546,8
21562,8
19100,2
15353,5
34437,8
29728,8
40173,6
30994,8
58672,6
9929,5
16054,8
5081,6
8201,5
24349,4
21453,8
57937,8
55587,5
25211,7
21394,8
738,8
38615,7
709,7
9464,4
37794,7
24710,6
30703,8
13125,8
56540,2
24799,6
49273,8
2373,5
11020,7
57058,6
35587,2
23783,8
10921,5
9786,2
55579,1
47608,8
28872,1
42699,8
11180,7
20474,8
29249,8
18835,6
35610,6
25903,1
46430,8
37140,6
29213,3
19972,2
20712,2
27212,6
23690,7
15168,6
32609,6
44849,8
28361,6
13926,2
40807,8
6399,5
48466,8
11000,8
10294,7
40798,6
14741,8
47597,8
2529,8
39495,7
14736,8
26391,7
31429,8
15085,2
1549,6
12744,1
29879,5
46974,6
17255,6
41197,7
4068,6
38500,8
27054,6
46334,8
32440,1
48245,1
37970,1
28721,8
16721,4
30521,5
22055,3
58699,2
3566,8
5174,5
35267,8
46639,8
54074,5
49410,6
48634,2
25866,5
15709,6
39324,6
52537,8
10969,6
46346,1
50723,7
39444,6
10381,8
1429,2
35156,7
33,5
22649,6
14036,6
39546,5
5233,6
14565,8
15800,8
1550,7
18272,7
29641,1
56838,7
10217,6
47612,3
14331,8
36873,6
8670,2
5221,6
9414,5
188,2
33036,4
48097,6
47509,1
47166,5
13226,1
14362,7
57580,7
33663,2
58093,8
48359,6
2227,7
57940,7
13867,2
42914,6
2207,1
6062,5
31994,6
27515,6
57204,7
17196,2
40291,1
44560,8
10048,5
6454,2
6052,8
239,2
616,1
9831,5
54554,7
46162,8
33409,7
40125,8
32648,6
13108,8
56735,7
41210,2
28968,6
22818,7
19841,1
42754,6
43,7
43434,8
53795,8
58161,8
15224,6
41238,8
34291,8
20124,1
16614,2
10137,8
26466,8
11930,1
6671,2
24443,2
312,5
46187,6
27666,7
37330,8
24573,1
48870,8
16982,6
13517,6
23662,8
41407,1
16794,5
4880,8
23615,8
19463,8
5694,8
8910,3
6760,8
53712,7
53515,6
23020,6
27450,5
18501,1
22348,8
47493,3
831,2
28592,5
25773,6
35552,1
7986,6
39066,7
1456,8
32278,8
33264,5
55837,6
40628,7
36293,6
574,8
45626,3
15146,8
30467,1
34468,8
46478,7
12766,7
22527,7
24560,8
18422,8
53916,2
54166,7
18014,5
18853,2
3988,8
26607,2
2828,1
5226,7
16580,7
13658,7
50088,2
34601,8
52153,8
2725,8
43167,6
27671,2
41257,8
8748,7
31718,8
58503,5
21218,5
41707,8
38021,2
52132,8
2264,2
49321,2
21861,8
3530,1
49351,4
51785,7
24266,6
36571,1
15952,8
50890,6
2971,8
53107,2
38465,8
23463,6
1203,4
43068,6
51461,3
2448,1
57167,1
47505,7
54908,6
42579,7
21964,7
51253,2
51477,5
49567,1
38657,8
46548,6
27888,6
24416,2
43464,8
48379,8
38928,6
37314,7
33119,2
26860,7
49619,2
14100,6
27805,6
4776,8
51340,8
7174,2
48433,8
43335,1
40479,8
844,7
46841,2
43095,2
9291,4
8160,5
54825,2
39659,4
18424,6
10081,8
35293,8
22376,7
43817,8
58120,1
18552,8
37849,3
10669,8
25590,6
8114,8
15492,1
51527,7
11470,2
57170,1
618,7
18246,2
4308,8
54500,8
16463,8
27338,5
52912,8
37665,6
42022,8
47555,7
33284,8
19176,8
38530,7
35630,2
32469,5
29667,8
34734,7
3337,2
51889,1
21155,2
32337,8
17185,6
50090,6
48390,1
54479,5
29471,6
48267,7
53887,6
8892,1
44461,7
36899,5
9072,6
9407,8
57775,6
36267,4
19718,4
48431,6
15571,6
37987,6
28516,2
54413,8
45329,5
23315,7
46879,4
51338,2
21704,8
42375,5
54435,1
14625,7
48227,5
20410,8
7419,6
42382,7
51671,6
8295,8
948,8
22817,4
35346,5
3403,6
53049,8
554,1
57301,8
24155,6
8327,5
44790,2
52107,5
50105,2
58333,6
7759,8
17838,8
5041,8
22630,4
16903,8
33748,7
33499,5
1186,8
31244,8
36933,5
24907,6
42493,5
1732,5
12917,1
38717,6
33145,8
22590,2
35837,8
23222,7
33350,8
10414,7
51008,5
28331,8
12101,6
28197,8
32027,8
51142,5
37345,5
56275,8
44803,2
986,6
13993,8
21115,7
793,2
27859,8
58976,2
13345,5
18865,6
4921,2
38430,2
48473,6
53629,6
15283,6
42210,2
28717,5
29726,5
32537,5
9698,8
27392,1
37662,8
48645,8
54416,7
22707,2
46333,2
10091,4
1889,8
4041,8
22989,4
52652,8
58523,7
30689,5
5018,1
33041,8
8013,7
38942,1
16214,7
12929,7
5667,8
28912,7
24493,6
19358,8
42308,8
1337,2
33664,6
39655,8
58545,8
54102,2
27237,5
43655,2
57658,7
12250,2
35652,6
11942,8
40762,6
19600,5
22704,4
6594,8
27346,7
15477,1
21194,2
52461,6
45578,8
20189,8
20626,8
1717,8
33898,2
951,8
1446,6
36513,4
23491,8
25834,5
15312,7
18564,8
38682,4
43347,8
58815,2
7249,5
25292,6
8398,8
4955,8
55035,8
20073,1
46184,6
28503,6
43650,8
33605,7
779,2
21721,2
41040,6
59136,8
56363,8
20496,8
2398,6
8475,8
55558,7
50275,7
16966,8
26969,1
42115,5
10173,7
31149,7
25584,7
7793,8
38472,1
24257,6
33845,8
43173,5
35704,8
43637,6
12525,2
44821,6
52827,8
32457,1
14365,6
18166,5
23151,7
35401,8
10475,7
32344,8
34583,3
52177,1
16466,7
37671,8
9742,4
9591,1
44637,8
48187,8
24012,8
18027,8
37943,8
47394,2
48886,6
38569,8
24712,1
29712,5
30356,1
35475,7
34912,5
20145,8
134,8
30618,8
33445,5
18747,2
241,1
17398,1
38332,8
49265,5
44626,4
12754,1
41540,7
26161,6
58745,8
34402,6
52276,8
13810,8
10159,7
16581,8
56909,6
14885,7
51632,2
31332,8
39295,6
21930,8
49054,8
47350,8
26833,6
18117,7
24522,8
37309,2
34830,8
42790,6
12232,8
16922,8
10668,8
48635,2
7578,8
38072,8
35508,1
16881,6
44961,8
11543,7
30452,1
57990,2
27791,6
22393,7
31990,6
55716,3
31402,2
37513,5
34065,8
28130,8
24165,1
14695,6
54125,7
39092,1
45584,4
14815,6
40947,8
12953,6
53840,7
4380,7
11237,7
50575,7
45073,6
14125,2
14216,7
46610,5
40889,5
1189,8
43763,1
30939,7
17311,1
53156,6
47349,7
36238,8
34026,8
33230,8
20822,6
34412,8
27893,1
26869,7
55365,6
0,8
27806,1
11616,7
53718,5
32717,5
27824,8
42251,7
19045,7
57963,6
45746,2
50181,8
55502,8
25542,8
25205,7
30928,1
42371,8
45735,1
13841,8
35578,1
43737,8
26937,6
39005,1
35635,8
53800,7
3997,2
20218,5
56472,1
20912,1
36357,8
14729,8
20476,8
408,6
56200,8
16460,6
50985,7
13258,8
36869,7
8585,8
16201,6
53439,6
16134,8
53942,4
53851,8
21152,7
16503,4
12769,6
8841,1
42580,4
46483,1
15465,8
15030,8
21220,8
36771,8
21149,1
4943,5
44234,6
10968,2
36470,3
11059,6
25045,6
6813,8
28131,8
14707,4
57047,1
51646,1
825,5
35239,8
47457,8
8499,7
42948,7
57275,6
2487,7
25268,6
21978,4
14121,1
33294,2
15071,8
45086,6
10874,6
57350,2
3039,8
40061,2
29938,1
7701,5
47844,7
29286,8
5640,2
6069,1
13148,6
51037,8
38403,6
34670,1
20938,8
16656,7
37593,6
18870,8
23695,8
28551,1
15182,2
58241,6
30754,8
45581,5
41206,8
8260,8
55692,6
22274,1
22994,5
15824,6
45670,7
47472,6
4410,6
44479,8
58702,2
4451,6
2465,1
19442,5
31674,7
54918,1
23742,6
28685,6
46234,8
20233,1
32067,8
5523,7
34337,5
35602,1
14681,5
53246,1
54172,7
34486,5
43995,6
25001,7
8590,5
18864,3
10571,2
41180,7
35472,7
52468,7
38695,6
57559,7
5179,6
16728,5
12642,7
28515,8
38769,8
31803,3
45739,8
47794,6
40849,6
19664,1
59145,2
32730,6
44109,6
54811,7
17606,1
35559,6
21445,2
23873,8
44312,8
2193,5
58784,5
32295,8
41178,7
25136,8
49226,8
53054,8
52056,7
29071,4
4591,1
16921,6
22892,8
1024,7
56705,8
54544,8
42857,8
31620,2
14886,8
14709,6
34685,6
2647,6
130,5
35363,6
23918,6
55779,5
34478,8
3605,6
29614,5
32198,7
31479,2
53254,2
2997,6
24254,8
25419,6
29419,8
46402,2
12023,6
16324,2
29874,7
2955,2
17476,8
45346,6
32719,8
47314,7
38812,1
42667,8
5646,8
5085,8
47082,8
39123,6
12558,8
40264,2
46449,8
2756,7
45999,6
11981,4
7309,8
19012,5
53934,8
46885,1
31096,5
16077,6
9320,1
25088,8
49121,8
9702,8
41225,8
5863,1
16281,8
41397,8
32714,8
59032,7
58279,1
56392,5
32802,8
37566,3
12854,2
20965,6
1588,8
12739,4
23085,2
16659,6
2375,8
20205,8
20430,7
32616,6
17042,6
39039,8
29913,8
1837,1
54294,5
45485,8
35385,8
42007,6
38161,6
32814,5
16085,8
43993,8
52698,1
11571,8
2437,2
53304,8
10005,7
47592,8
57278,8
38144,6
43272,8
9766,1
32843,8
43786,8
1434,6
57825,7
43696,1
4404,8
17708,8
14172,7
10226,4
46734,8
21163,8
50579,1
3483,5
53050,6
49573,6
23575,7
43091,7
57745,6
8377,2
24516,5
13496,3
46213,6
11420,8
43941,2
3844,8
38117,8
10764,7
33240,6
34827,8
49643,8
21547,5
54635,8
22374,8
12845,8
49798,7
38050,7
58393,8
46913,2
52794,8
40625,8
21746,8
38859,8
15833,7
53279,6
15049,8
30599,1
6711,5
56699,8
31937,6
32304,8
31165,8
54367,7
35804,8
45364,8
11418,8
58400,7
23309,5
2709,7
5494,8
33017,1
56492,6
28235,8
58861,5
8290,8
2905,5
48557,7
36765,8
18348,2
15778,8
52730,8
18150,8
21759,8
993,6
32039,1
326,8
12384,7
52014,6
41189,2
43037,6
49710,8
52192,2
12988,6
28336,1
17235,8
11627,8
8552,1
46944,6
23376,8
56095,4
33815,1
18137,5
3124,1
31191,7
5220,6
28227,6
10806,8
28971,3
15046,6
20759,8
44419,2
1321,7
58997,7
15266,7
57511,8
53855,8
28680,8
32636,8
12637,2
8166,6
23127,6
24049,8
40361,7
30512,7
38905,8
31588,8
13272,8
14809,3
35960,8
14010,5
6723,6
1428,7
57073,6
2857,2
49940,4
6480,8
50271,7
26939,6
39572,8
7383,8
8207,8
33253,1
42453,4
44253,1
3938,8
28728,7
38543,8
24057,6
24606,1
44593,5
1510,8
20520,8
33051,8
32867,5
39953,7
56827,6
10649,6
24534,7
13023,6
4189,6
36767,7
19901,4
3525,8
12760,8
52999,8
15211,5
43956,8
29056,8
34150,6
45726,6
50119,6
7537,8
45267,2
42830,1
1495,8
3708,6
56498,3
33544,6
10549,6
59101,7
59164,4
674,6
4339,5
36385,6
3826,7
2883,2
34041,1
1514,8
49392,2
51041,8
18606,6
7940,6
44714,5
7980,6
27030,2
28765,6
20442,7
56313,8
20335,8
41931,6
30882,8
20495,2
11011,2
43842,2
31532,1
4045,8
8829,7
29687,8
6039,6
26566,8
38009,6
34483,2
30671,8
10299,7
36073,8
31765,8
28970,8
58934,7
26441,7
29041,6
23000,2
57912,2
8986,7
43126,8
3004,2
53956,7
7730,5
52535,5
11102,7
677,6
12098,6
15980,6
53549,8
41995,1
43283,5
45139,8
18444,8
40899,4
18614,6
8602,8
53486,6
1723,7
13642,6
19973,8
32641,4
39639,7
38654,7
42890,4
50811,8
25840,1
42034,1
56425,5
20537,5
19546,8
51936,8
44694,8
17098,5
55705,5
3623,2
2350,8
29130,8
33111,8
54527,6
27305,8
15647,6
11674,8
58506,2
47436,7
49200,7
34507,1
34673,8
37907,3
51147,5
59132,3
36481,2
27303,7
29695,8
43828,8
46561,8
4417,8
25740,2
14714,6
44733,7
2109,5
13196,8
50672,2
14375,7
2054,7
48887,7
15853,8
39977,2
11909,2
46634,8
20190,8
58578,1
2075,6
20487,2
42282,5
52437,1
58539,8
33060,7
21315,8
44226,6
52149,8
4562,8
2683,6
23787,2
44228,5
30721,1
56295,2
29603,6
26276,2
8139,8
69,6
27019,6
29773,2
4003,2
36605,5
6662,3
39414,6
40410,7
55321,7
5508,1
5511,6
29558,2
58993,8
38341,1
27661,8
33016,5
25747,6
16414,1
27092,6
18245,4
41118,8
38780,5
18730,8
12045,6
38099,6
13455,2
29716,2
34463,6
46033,8
6911,8
13825,8
55902,7
44615,8
32706,6
14913,7
28905,1
33890,8
3957,8
32990,7
54403,2
11979,6
24880,8
8497,6
55366,2
4436,5
15566,8
13089,6
49089,8
32566,2
9211,5
48238,6
43436,8
3950,8
27634,2
58021,1
20174,1
52151,5
28719,5
18659,8
39285,2
1882,8
29996,8
56947,1
19670,2
10812,7
31365,2
16315,6
7998,8
16666,2
44192,8
13240,6
5709,8
49924,1
17621,6
17926,6
4341,5
47255,7
59319,8
54962,8
9899,4
25492,1
1009,1
9390,1
1683,8
14573,8
45196,8
31985,1
10017,8
50191,1
46789,1
40065,8
30612,7
15553,6
48439,1
23217,6
32197,8
18650,8
57984,8
29243,2
11288,4
36959,6
6048,6
9285,2
1350,5
41838,8
34996,8
16341,8
21222,5
42716,8
30809,6
3474,8
2312,1
24781,2
25829,8
41854,2
21717,8
56309,8
56026,7
40362,6
31865,7
53305,2
30095,8
40779,8
30506,7
39678,7
10780,1
51927,8
19713,8
14190,5
8240,8
42573,8
10779,6
30687,8
9578,8
52965,6
45775,8
49180,7
22143,5
38570,2
20348,2
39506,8
23494,8
15143,7
12272,7
17036,5
764,8
20231,6
36474,2
46860,8
5873,6
23691,2
9948,7
59187,8
42590,8
57107,8
49108,8
46011,2
34430,3
8839,8
29089,2
33325,1
30745,1
32381,2
48571,5
49817,7
51252,2
26793,8
37727,2
42071,2
55903,7
16549,8
11515,3
35189,8
37111,8
16845,7
42326,8
48182,1
5551,8
43140,1
4127,8
29824,7
18805,6
